Date,Name,NAV
04/10/2015,Fidelity Index World P Acc,1.2535,
04/13/2015,Fidelity Index World P Acc,1.2583,
04/14/2015,Fidelity Index World P Acc,1.2528,
04/15/2015,Fidelity Index World P Acc,1.2489,
04/16/2015,Fidelity Index World P Acc,1.2395,
04/17/2015,Fidelity Index World P Acc,1.2242,
04/20/2015,Fidelity Index World P Acc,1.2332,
04/21/2015,Fidelity Index World P Acc,1.2424,
04/22/2015,Fidelity Index World P Acc,1.2259,
04/23/2015,Fidelity Index World P Acc,1.2323,
04/24/2015,Fidelity Index World P Acc,1.2317,
04/27/2015,Fidelity Index World P Acc,1.2334,
04/28/2015,Fidelity Index World P Acc,1.2173,
04/29/2015,Fidelity Index World P Acc,1.215,
04/30/2015,Fidelity Index World P Acc,1.2036,
05/01/2015,Fidelity Index World P Acc,1.2076,
05/05/2015,Fidelity Index World P Acc,1.228,
05/06/2015,Fidelity Index World P Acc,1.2084,
05/07/2015,Fidelity Index World P Acc,1.1984,
05/08/2015,Fidelity Index World P Acc,1.1952,
05/11/2015,Fidelity Index World P Acc,1.2023,
05/12/2015,Fidelity Index World P Acc,1.1775,
05/13/2015,Fidelity Index World P Acc,1.1849,
05/14/2015,Fidelity Index World P Acc,1.1814,
05/15/2015,Fidelity Index World P Acc,1.1935,
05/18/2015,Fidelity Index World P Acc,1.1961,
05/19/2015,Fidelity Index World P Acc,1.211,
05/20/2015,Fidelity Index World P Acc,1.2078,
05/21/2015,Fidelity Index World P Acc,1.1982,
05/22/2015,Fidelity Index World P Acc,1.2059,
05/26/2015,Fidelity Index World P Acc,1.2132,
05/27/2015,Fidelity Index World P Acc,1.2049,
05/28/2015,Fidelity Index World P Acc,1.22,
05/29/2015,Fidelity Index World P Acc,1.2224,
06/01/2015,Fidelity Index World P Acc,1.2159,
06/02/2015,Fidelity Index World P Acc,1.2144,
06/03/2015,Fidelity Index World P Acc,1.2135,
06/04/2015,Fidelity Index World P Acc,1.2005,
06/05/2015,Fidelity Index World P Acc,1.2013,
06/08/2015,Fidelity Index World P Acc,1.2017,
06/09/2015,Fidelity Index World P Acc,1.1916,
06/10/2015,Fidelity Index World P Acc,1.1867,
06/11/2015,Fidelity Index World P Acc,1.1966,
06/12/2015,Fidelity Index World P Acc,1.1932,
06/15/2015,Fidelity Index World P Acc,1.1814,
06/16/2015,Fidelity Index World P Acc,1.1678,
06/17/2015,Fidelity Index World P Acc,1.1654,
06/18/2015,Fidelity Index World P Acc,1.1573,
06/19/2015,Fidelity Index World P Acc,1.1718,
06/22/2015,Fidelity Index World P Acc,1.1788,
06/23/2015,Fidelity Index World P Acc,1.1859,
06/24/2015,Fidelity Index World P Acc,1.1871,
06/25/2015,Fidelity Index World P Acc,1.1876,
06/26/2015,Fidelity Index World P Acc,1.1776,
06/29/2015,Fidelity Index World P Acc,1.1611,
06/30/2015,Fidelity Index World P Acc,1.1563,
07/01/2015,Fidelity Index World P Acc,1.1649,
07/02/2015,Fidelity Index World P Acc,1.167,
07/03/2015,Fidelity Index World P Acc,1.1631,
07/06/2015,Fidelity Index World P Acc,1.1566,
07/07/2015,Fidelity Index World P Acc,1.1629,
07/08/2015,Fidelity Index World P Acc,1.1634,
07/09/2015,Fidelity Index World P Acc,1.1668,
07/10/2015,Fidelity Index World P Acc,1.1715,
07/13/2015,Fidelity Index World P Acc,1.1771,
07/14/2015,Fidelity Index World P Acc,1.1786,
07/15/2015,Fidelity Index World P Acc,1.181,
07/16/2015,Fidelity Index World P Acc,1.1851,
07/17/2015,Fidelity Index World P Acc,1.1895,
07/20/2015,Fidelity Index World P Acc,1.1939,
07/21/2015,Fidelity Index World P Acc,1.1948,
07/22/2015,Fidelity Index World P Acc,1.1806,
07/23/2015,Fidelity Index World P Acc,1.1837,
07/24/2015,Fidelity Index World P Acc,1.1844,
07/27/2015,Fidelity Index World P Acc,1.1674,
07/28/2015,Fidelity Index World P Acc,1.163,
07/29/2015,Fidelity Index World P Acc,1.1666,
07/30/2015,Fidelity Index World P Acc,1.1751,
07/31/2015,Fidelity Index World P Acc,1.1797,
08/03/2015,Fidelity Index World P Acc,1.1783,
08/04/2015,Fidelity Index World P Acc,1.176,
08/05/2015,Fidelity Index World P Acc,1.179,
08/06/2015,Fidelity Index World P Acc,1.179,
08/07/2015,Fidelity Index World P Acc,1.178,
08/10/2015,Fidelity Index World P Acc,1.1778,
08/11/2015,Fidelity Index World P Acc,1.1771,
08/12/2015,Fidelity Index World P Acc,1.1598,
08/13/2015,Fidelity Index World P Acc,1.1663,
08/14/2015,Fidelity Index World P Acc,1.1627,
08/17/2015,Fidelity Index World P Acc,1.1643,
08/18/2015,Fidelity Index World P Acc,1.1623,
08/19/2015,Fidelity Index World P Acc,1.1593,
08/20/2015,Fidelity Index World P Acc,1.1426,
08/21/2015,Fidelity Index World P Acc,1.1254,
08/24/2015,Fidelity Index World P Acc,1.0707,
08/25/2015,Fidelity Index World P Acc,1.0832,
08/26/2015,Fidelity Index World P Acc,1.071,
08/27/2015,Fidelity Index World P Acc,1.106,
08/28/2015,Fidelity Index World P Acc,1.1146,
09/01/2015,Fidelity Index World P Acc,1.0974,
09/02/2015,Fidelity Index World P Acc,1.0954,
09/03/2015,Fidelity Index World P Acc,1.1107,
09/04/2015,Fidelity Index World P Acc,1.0996,
09/07/2015,Fidelity Index World P Acc,1.0971,
09/08/2015,Fidelity Index World P Acc,1.1073,
09/09/2015,Fidelity Index World P Acc,1.1246,
09/10/2015,Fidelity Index World P Acc,1.1036,
09/11/2015,Fidelity Index World P Acc,1.0958,
09/14/2015,Fidelity Index World P Acc,1.1053,
09/15/2015,Fidelity Index World P Acc,1.0986,
09/16/2015,Fidelity Index World P Acc,1.1114,
09/17/2015,Fidelity Index World P Acc,1.1147,
09/18/2015,Fidelity Index World P Acc,1.0981,
09/21/2015,Fidelity Index World P Acc,1.0949,
09/22/2015,Fidelity Index World P Acc,1.0846,
09/23/2015,Fidelity Index World P Acc,1.0928,
09/24/2015,Fidelity Index World P Acc,1.0847,
09/25/2015,Fidelity Index World P Acc,1.1054,
09/28/2015,Fidelity Index World P Acc,1.0889,
09/29/2015,Fidelity Index World P Acc,1.0741,
09/30/2015,Fidelity Index World P Acc,1.0851,
10/01/2015,Fidelity Index World P Acc,1.1033,
10/02/2015,Fidelity Index World P Acc,1.1031,
10/05/2015,Fidelity Index World P Acc,1.119,
10/06/2015,Fidelity Index World P Acc,1.1321,
10/07/2015,Fidelity Index World P Acc,1.1278,
10/08/2015,Fidelity Index World P Acc,1.126,
10/09/2015,Fidelity Index World P Acc,1.1433,
10/12/2015,Fidelity Index World P Acc,1.1416,
10/13/2015,Fidelity Index World P Acc,1.1415,
10/14/2015,Fidelity Index World P Acc,1.1293,
10/15/2015,Fidelity Index World P Acc,1.1286,
10/16/2015,Fidelity Index World P Acc,1.1375,
10/19/2015,Fidelity Index World P Acc,1.1369,
10/20/2015,Fidelity Index World P Acc,1.1335,
10/21/2015,Fidelity Index World P Acc,1.1419,
10/22/2015,Fidelity Index World P Acc,1.1334,
10/23/2015,Fidelity Index World P Acc,1.158,
10/26/2015,Fidelity Index World P Acc,1.165,
10/27/2015,Fidelity Index World P Acc,1.1621,
10/28/2015,Fidelity Index World P Acc,1.163,
10/29/2015,Fidelity Index World P Acc,1.1671,
10/30/2015,Fidelity Index World P Acc,1.1652,
11/02/2015,Fidelity Index World P Acc,1.1533,
11/03/2015,Fidelity Index World P Acc,1.1662,
11/04/2015,Fidelity Index World P Acc,1.1712,
11/05/2015,Fidelity Index World P Acc,1.1683,
11/06/2015,Fidelity Index World P Acc,1.1825,
11/09/2015,Fidelity Index World P Acc,1.181,
11/10/2015,Fidelity Index World P Acc,1.1712,
11/11/2015,Fidelity Index World P Acc,1.175,
11/12/2015,Fidelity Index World P Acc,1.1663,
11/13/2015,Fidelity Index World P Acc,1.1474,
11/16/2015,Fidelity Index World P Acc,1.1418,
11/17/2015,Fidelity Index World P Acc,1.1589,
11/18/2015,Fidelity Index World P Acc,1.1556,
11/19/2015,Fidelity Index World P Acc,1.1718,
11/20/2015,Fidelity Index World P Acc,1.167,
11/23/2015,Fidelity Index World P Acc,1.1779,
11/24/2015,Fidelity Index World P Acc,1.1712,
11/25/2015,Fidelity Index World P Acc,1.182,
11/26/2015,Fidelity Index World P Acc,1.1884,
11/27/2015,Fidelity Index World P Acc,1.1858,
11/30/2015,Fidelity Index World P Acc,1.1885,
12/01/2015,Fidelity Index World P Acc,1.1858,
12/02/2015,Fidelity Index World P Acc,1.194,
12/03/2015,Fidelity Index World P Acc,1.1976,
12/04/2015,Fidelity Index World P Acc,1.1661,
12/07/2015,Fidelity Index World P Acc,1.1826,
12/08/2015,Fidelity Index World P Acc,1.1694,
12/09/2015,Fidelity Index World P Acc,1.1632,
12/10/2015,Fidelity Index World P Acc,1.1511,
12/11/2015,Fidelity Index World P Acc,1.1425,
12/14/2015,Fidelity Index World P Acc,1.1328,
12/15/2015,Fidelity Index World P Acc,1.1401,
12/16/2015,Fidelity Index World P Acc,1.1597,
12/17/2015,Fidelity Index World P Acc,1.1823,
12/18/2015,Fidelity Index World P Acc,1.1581,
12/21/2015,Fidelity Index World P Acc,1.1586,
12/22/2015,Fidelity Index World P Acc,1.158,
12/23/2015,Fidelity Index World P Acc,1.1699,
12/24/2015,Fidelity Index World P Acc,1.1784,
12/29/2015,Fidelity Index World P Acc,1.1888,
12/30/2015,Fidelity Index World P Acc,1.1959,
12/31/2015,Fidelity Index World P Acc,1.1863,
01/04/2016,Fidelity Index World P Acc,1.1579,
01/05/2016,Fidelity Index World P Acc,1.1609,
01/06/2016,Fidelity Index World P Acc,1.1516,
01/07/2016,Fidelity Index World P Acc,1.1345,
01/08/2016,Fidelity Index World P Acc,1.1364,
01/11/2016,Fidelity Index World P Acc,1.1281,
01/12/2016,Fidelity Index World P Acc,1.1413,
01/13/2016,Fidelity Index World P Acc,1.1496,
01/14/2016,Fidelity Index World P Acc,1.1178,
01/15/2016,Fidelity Index World P Acc,1.117,
01/18/2016,Fidelity Index World P Acc,1.1165,
01/19/2016,Fidelity Index World P Acc,1.1323,
01/20/2016,Fidelity Index World P Acc,1.1027,
01/21/2016,Fidelity Index World P Acc,1.1058,
01/22/2016,Fidelity Index World P Acc,1.1257,
01/25/2016,Fidelity Index World P Acc,1.1336,
01/26/2016,Fidelity Index World P Acc,1.1207,
01/27/2016,Fidelity Index World P Acc,1.1246,
01/28/2016,Fidelity Index World P Acc,1.1214,
01/29/2016,Fidelity Index World P Acc,1.1336,
02/01/2016,Fidelity Index World P Acc,1.1478,
02/02/2016,Fidelity Index World P Acc,1.1311,
02/03/2016,Fidelity Index World P Acc,1.1125,
02/04/2016,Fidelity Index World P Acc,1.1132,
02/05/2016,Fidelity Index World P Acc,1.1207,
02/08/2016,Fidelity Index World P Acc,1.0954,
02/09/2016,Fidelity Index World P Acc,1.0841,
02/10/2016,Fidelity Index World P Acc,1.0879,
02/11/2016,Fidelity Index World P Acc,1.0611,
02/12/2016,Fidelity Index World P Acc,1.0711,
02/15/2016,Fidelity Index World P Acc,1.1069,
02/16/2016,Fidelity Index World P Acc,1.1075,
02/17/2016,Fidelity Index World P Acc,1.1265,
02/18/2016,Fidelity Index World P Acc,1.1382,
02/19/2016,Fidelity Index World P Acc,1.1289,
02/22/2016,Fidelity Index World P Acc,1.1598,
02/23/2016,Fidelity Index World P Acc,1.1596,
02/24/2016,Fidelity Index World P Acc,1.1514,
02/25/2016,Fidelity Index World P Acc,1.1647,
02/26/2016,Fidelity Index World P Acc,1.1798,
02/29/2016,Fidelity Index World P Acc,1.18,
03/01/2016,Fidelity Index World P Acc,1.1757,
03/02/2016,Fidelity Index World P Acc,1.1904,
03/03/2016,Fidelity Index World P Acc,1.1932,
03/04/2016,Fidelity Index World P Acc,1.1943,
03/07/2016,Fidelity Index World P Acc,1.1887,
03/08/2016,Fidelity Index World P Acc,1.1839,
03/09/2016,Fidelity Index World P Acc,1.1856,
03/10/2016,Fidelity Index World P Acc,1.1864,
03/11/2016,Fidelity Index World P Acc,1.1906,
03/14/2016,Fidelity Index World P Acc,1.1976,
03/15/2016,Fidelity Index World P Acc,1.2029,
03/16/2016,Fidelity Index World P Acc,1.2084,
03/17/2016,Fidelity Index World P Acc,1.1924,
03/18/2016,Fidelity Index World P Acc,1.1971,
03/21/2016,Fidelity Index World P Acc,1.206,
03/22/2016,Fidelity Index World P Acc,1.2077,
03/23/2016,Fidelity Index World P Acc,1.2221,
03/24/2016,Fidelity Index World P Acc,1.2082,
03/29/2016,Fidelity Index World P Acc,1.2034,
03/30/2016,Fidelity Index World P Acc,1.213,
03/31/2016,Fidelity Index World P Acc,1.2105,
04/01/2016,Fidelity Index World P Acc,1.2062,
04/04/2016,Fidelity Index World P Acc,1.2226,
04/05/2016,Fidelity Index World P Acc,1.2051,
04/06/2016,Fidelity Index World P Acc,1.2154,
04/07/2016,Fidelity Index World P Acc,1.223,
04/08/2016,Fidelity Index World P Acc,1.2259,
04/11/2016,Fidelity Index World P Acc,1.2176,
04/12/2016,Fidelity Index World P Acc,1.2109,
04/13/2016,Fidelity Index World P Acc,1.2333,
04/14/2016,Fidelity Index World P Acc,1.2497,
04/15/2016,Fidelity Index World P Acc,1.2445,
04/18/2016,Fidelity Index World P Acc,1.2402,
04/19/2016,Fidelity Index World P Acc,1.2465,
04/20/2016,Fidelity Index World P Acc,1.2472,
04/21/2016,Fidelity Index World P Acc,1.2472,
04/22/2016,Fidelity Index World P Acc,1.2421,
04/25/2016,Fidelity Index World P Acc,1.2336,
04/26/2016,Fidelity Index World P Acc,1.2233,
04/27/2016,Fidelity Index World P Acc,1.2206,
04/28/2016,Fidelity Index World P Acc,1.2172,
04/29/2016,Fidelity Index World P Acc,1.2125,
05/03/2016,Fidelity Index World P Acc,1.1993,
05/04/2016,Fidelity Index World P Acc,1.201,
05/05/2016,Fidelity Index World P Acc,1.2055,
05/06/2016,Fidelity Index World P Acc,1.196,
05/09/2016,Fidelity Index World P Acc,1.2092,
05/10/2016,Fidelity Index World P Acc,1.2148,
05/11/2016,Fidelity Index World P Acc,1.2202,
05/12/2016,Fidelity Index World P Acc,1.219,
05/13/2016,Fidelity Index World P Acc,1.2105,
05/16/2016,Fidelity Index World P Acc,1.2095,
05/17/2016,Fidelity Index World P Acc,1.2108,
05/18/2016,Fidelity Index World P Acc,1.2009,
05/19/2016,Fidelity Index World P Acc,1.1823,
05/20/2016,Fidelity Index World P Acc,1.1893,
05/23/2016,Fidelity Index World P Acc,1.2017,
05/24/2016,Fidelity Index World P Acc,1.1947,
05/25/2016,Fidelity Index World P Acc,1.2067,
05/26/2016,Fidelity Index World P Acc,1.2092,
05/27/2016,Fidelity Index World P Acc,1.2132,
05/31/2016,Fidelity Index World P Acc,1.2196,
06/01/2016,Fidelity Index World P Acc,1.2261,
06/02/2016,Fidelity Index World P Acc,1.2316,
06/03/2016,Fidelity Index World P Acc,1.2366,
06/06/2016,Fidelity Index World P Acc,1.2402,
06/07/2016,Fidelity Index World P Acc,1.2343,
06/08/2016,Fidelity Index World P Acc,1.2373,
06/09/2016,Fidelity Index World P Acc,1.2417,
06/10/2016,Fidelity Index World P Acc,1.2325,
06/13/2016,Fidelity Index World P Acc,1.2385,
06/14/2016,Fidelity Index World P Acc,1.2278,
06/15/2016,Fidelity Index World P Acc,1.2255,
06/16/2016,Fidelity Index World P Acc,1.2239,
06/17/2016,Fidelity Index World P Acc,1.2233,
06/20/2016,Fidelity Index World P Acc,1.2158,
06/21/2016,Fidelity Index World P Acc,1.2073,
06/22/2016,Fidelity Index World P Acc,1.2119,
06/23/2016,Fidelity Index World P Acc,1.2098,
06/24/2016,Fidelity Index World P Acc,1.2447,
06/27/2016,Fidelity Index World P Acc,1.2793,
06/28/2016,Fidelity Index World P Acc,1.2731,
06/29/2016,Fidelity Index World P Acc,1.2855,
06/30/2016,Fidelity Index World P Acc,1.2936,
07/01/2016,Fidelity Index World P Acc,1.3264,
07/04/2016,Fidelity Index World P Acc,1.3344,
07/05/2016,Fidelity Index World P Acc,1.3362,
07/06/2016,Fidelity Index World P Acc,1.3342,
07/07/2016,Fidelity Index World P Acc,1.3454,
07/08/2016,Fidelity Index World P Acc,1.3497,
07/11/2016,Fidelity Index World P Acc,1.3745,
07/12/2016,Fidelity Index World P Acc,1.3696,
07/13/2016,Fidelity Index World P Acc,1.3592,
07/14/2016,Fidelity Index World P Acc,1.3744,
07/15/2016,Fidelity Index World P Acc,1.3562,
07/18/2016,Fidelity Index World P Acc,1.3691,
07/19/2016,Fidelity Index World P Acc,1.3752,
07/20/2016,Fidelity Index World P Acc,1.3802,
07/21/2016,Fidelity Index World P Acc,1.3793,
07/22/2016,Fidelity Index World P Acc,1.385,
07/25/2016,Fidelity Index World P Acc,1.3873,
07/26/2016,Fidelity Index World P Acc,1.3857,
07/27/2016,Fidelity Index World P Acc,1.3902,
07/28/2016,Fidelity Index World P Acc,1.3844,
07/29/2016,Fidelity Index World P Acc,1.3848,
08/01/2016,Fidelity Index World P Acc,1.3891,
08/02/2016,Fidelity Index World P Acc,1.3775,
08/03/2016,Fidelity Index World P Acc,1.3579,
08/04/2016,Fidelity Index World P Acc,1.3683,
08/05/2016,Fidelity Index World P Acc,1.3858,
08/08/2016,Fidelity Index World P Acc,1.405,
08/09/2016,Fidelity Index World P Acc,1.4154,
08/10/2016,Fidelity Index World P Acc,1.4119,
08/11/2016,Fidelity Index World P Acc,1.4205,
08/12/2016,Fidelity Index World P Acc,1.4281,
08/15/2016,Fidelity Index World P Acc,1.4335,
08/16/2016,Fidelity Index World P Acc,1.4309,
08/17/2016,Fidelity Index World P Acc,1.4193,
08/18/2016,Fidelity Index World P Acc,1.4064,
08/19/2016,Fidelity Index World P Acc,1.41,
08/22/2016,Fidelity Index World P Acc,1.4113,
08/23/2016,Fidelity Index World P Acc,1.406,
08/24/2016,Fidelity Index World P Acc,1.4028,
08/25/2016,Fidelity Index World P Acc,1.3989,
08/26/2016,Fidelity Index World P Acc,1.3958,
08/30/2016,Fidelity Index World P Acc,1.4099,
08/31/2016,Fidelity Index World P Acc,1.4024,
09/01/2016,Fidelity Index World P Acc,1.3908,
09/02/2016,Fidelity Index World P Acc,1.3902,
09/05/2016,Fidelity Index World P Acc,1.3936,
09/06/2016,Fidelity Index World P Acc,1.3939,
09/07/2016,Fidelity Index World P Acc,1.3951,
09/08/2016,Fidelity Index World P Acc,1.3978,
09/09/2016,Fidelity Index World P Acc,1.3955,
09/12/2016,Fidelity Index World P Acc,1.3614,
09/13/2016,Fidelity Index World P Acc,1.3776,
09/14/2016,Fidelity Index World P Acc,1.3715,
09/15/2016,Fidelity Index World P Acc,1.3713,
09/16/2016,Fidelity Index World P Acc,1.3778,
09/19/2016,Fidelity Index World P Acc,1.3968,
09/20/2016,Fidelity Index World P Acc,1.4077,
09/21/2016,Fidelity Index World P Acc,1.4102,
09/22/2016,Fidelity Index World P Acc,1.4193,
09/23/2016,Fidelity Index World P Acc,1.4304,
09/26/2016,Fidelity Index World P Acc,1.4202,
09/27/2016,Fidelity Index World P Acc,1.4137,
09/28/2016,Fidelity Index World P Acc,1.4143,
09/29/2016,Fidelity Index World P Acc,1.4224,
09/30/2016,Fidelity Index World P Acc,1.4122,
10/03/2016,Fidelity Index World P Acc,1.4348,
10/04/2016,Fidelity Index World P Acc,1.4449,
10/05/2016,Fidelity Index World P Acc,1.4429,
10/06/2016,Fidelity Index World P Acc,1.449,
10/07/2016,Fidelity Index World P Acc,1.4785,
10/10/2016,Fidelity Index World P Acc,1.4774,
10/11/2016,Fidelity Index World P Acc,1.4986,
10/12/2016,Fidelity Index World P Acc,1.4822,
10/13/2016,Fidelity Index World P Acc,1.4783,
10/14/2016,Fidelity Index World P Acc,1.4878,
10/17/2016,Fidelity Index World P Acc,1.488,
10/18/2016,Fidelity Index World P Acc,1.4811,
10/19/2016,Fidelity Index World P Acc,1.4809,
10/20/2016,Fidelity Index World P Acc,1.4902,
10/21/2016,Fidelity Index World P Acc,1.4889,
10/24/2016,Fidelity Index World P Acc,1.4944,
10/25/2016,Fidelity Index World P Acc,1.4944,
10/26/2016,Fidelity Index World P Acc,1.4864,
10/27/2016,Fidelity Index World P Acc,1.483,
10/28/2016,Fidelity Index World P Acc,1.494,
10/31/2016,Fidelity Index World P Acc,1.4873,
11/01/2016,Fidelity Index World P Acc,1.4815,
11/02/2016,Fidelity Index World P Acc,1.4625,
11/03/2016,Fidelity Index World P Acc,1.4419,
11/04/2016,Fidelity Index World P Acc,1.4227,
11/07/2016,Fidelity Index World P Acc,1.4474,
11/08/2016,Fidelity Index World P Acc,1.4556,
11/09/2016,Fidelity Index World P Acc,1.4326,
11/10/2016,Fidelity Index World P Acc,1.4809,
11/11/2016,Fidelity Index World P Acc,1.4398,
11/14/2016,Fidelity Index World P Acc,1.4497,
11/15/2016,Fidelity Index World P Acc,1.4621,
11/16/2016,Fidelity Index World P Acc,1.467,
11/17/2016,Fidelity Index World P Acc,1.4612,
11/18/2016,Fidelity Index World P Acc,1.4698,
11/21/2016,Fidelity Index World P Acc,1.474,
11/22/2016,Fidelity Index World P Acc,1.4766,
11/23/2016,Fidelity Index World P Acc,1.4824,
11/24/2016,Fidelity Index World P Acc,1.4733,
11/25/2016,Fidelity Index World P Acc,1.4768,
11/28/2016,Fidelity Index World P Acc,1.4838,
11/29/2016,Fidelity Index World P Acc,1.4733,
11/30/2016,Fidelity Index World P Acc,1.4811,
12/01/2016,Fidelity Index World P Acc,1.4566,
12/02/2016,Fidelity Index World P Acc,1.4474,
12/05/2016,Fidelity Index World P Acc,1.4477,
12/06/2016,Fidelity Index World P Acc,1.4497,
12/07/2016,Fidelity Index World P Acc,1.4761,
12/08/2016,Fidelity Index World P Acc,1.4853,
12/09/2016,Fidelity Index World P Acc,1.4958,
12/12/2016,Fidelity Index World P Acc,1.497,
12/13/2016,Fidelity Index World P Acc,1.49,
12/14/2016,Fidelity Index World P Acc,1.5048,
12/15/2016,Fidelity Index World P Acc,1.5042,
12/16/2016,Fidelity Index World P Acc,1.5195,
12/19/2016,Fidelity Index World P Acc,1.5191,
12/20/2016,Fidelity Index World P Acc,1.527,
12/21/2016,Fidelity Index World P Acc,1.529,
12/22/2016,Fidelity Index World P Acc,1.531,
12/23/2016,Fidelity Index World P Acc,1.5394,
12/28/2016,Fidelity Index World P Acc,1.5446,
12/29/2016,Fidelity Index World P Acc,1.5353,
12/30/2016,Fidelity Index World P Acc,1.5312,
01/03/2017,Fidelity Index World P Acc,1.5376,
01/04/2017,Fidelity Index World P Acc,1.5421,
01/05/2017,Fidelity Index World P Acc,1.551,
01/06/2017,Fidelity Index World P Acc,1.5458,
01/09/2017,Fidelity Index World P Acc,1.5715,
01/10/2017,Fidelity Index World P Acc,1.5726,
01/11/2017,Fidelity Index World P Acc,1.5743,
01/12/2017,Fidelity Index World P Acc,1.5639,
01/13/2017,Fidelity Index World P Acc,1.5739,
01/16/2017,Fidelity Index World P Acc,1.5889,
01/17/2017,Fidelity Index World P Acc,1.5663,
01/18/2017,Fidelity Index World P Acc,1.558,
01/19/2017,Fidelity Index World P Acc,1.5538,
01/20/2017,Fidelity Index World P Acc,1.5533,
01/23/2017,Fidelity Index World P Acc,1.5412,
01/24/2017,Fidelity Index World P Acc,1.5367,
01/25/2017,Fidelity Index World P Acc,1.5349,
01/26/2017,Fidelity Index World P Acc,1.5441,
01/27/2017,Fidelity Index World P Acc,1.5457,
01/30/2017,Fidelity Index World P Acc,1.5431,
01/31/2017,Fidelity Index World P Acc,1.5456,
02/01/2017,Fidelity Index World P Acc,1.5259,
02/02/2017,Fidelity Index World P Acc,1.5231,
02/03/2017,Fidelity Index World P Acc,1.5449,
02/06/2017,Fidelity Index World P Acc,1.5538,
02/07/2017,Fidelity Index World P Acc,1.5638,
02/08/2017,Fidelity Index World P Acc,1.548,
02/09/2017,Fidelity Index World P Acc,1.5421,
02/10/2017,Fidelity Index World P Acc,1.5626,
02/13/2017,Fidelity Index World P Acc,1.5609,
02/14/2017,Fidelity Index World P Acc,1.5735,
02/15/2017,Fidelity Index World P Acc,1.5816,
02/16/2017,Fidelity Index World P Acc,1.5805,
02/17/2017,Fidelity Index World P Acc,1.5883,
02/20/2017,Fidelity Index World P Acc,1.5844,
02/21/2017,Fidelity Index World P Acc,1.5896,
02/22/2017,Fidelity Index World P Acc,1.5932,
02/23/2017,Fidelity Index World P Acc,1.5906,
02/24/2017,Fidelity Index World P Acc,1.5727,
02/27/2017,Fidelity Index World P Acc,1.5945,
02/28/2017,Fidelity Index World P Acc,1.5932,
03/01/2017,Fidelity Index World P Acc,1.6137,
03/02/2017,Fidelity Index World P Acc,1.6278,
03/03/2017,Fidelity Index World P Acc,1.6281,
03/06/2017,Fidelity Index World P Acc,1.6248,
03/07/2017,Fidelity Index World P Acc,1.6302,
03/08/2017,Fidelity Index World P Acc,1.6299,
03/09/2017,Fidelity Index World P Acc,1.6256,
03/10/2017,Fidelity Index World P Acc,1.6379,
03/13/2017,Fidelity Index World P Acc,1.6293,
03/14/2017,Fidelity Index World P Acc,1.6409,
03/15/2017,Fidelity Index World P Acc,1.6297,
03/16/2017,Fidelity Index World P Acc,1.6388,
03/17/2017,Fidelity Index World P Acc,1.6259,
03/20/2017,Fidelity Index World P Acc,1.6217,
03/21/2017,Fidelity Index World P Acc,1.6125,
03/22/2017,Fidelity Index World P Acc,1.5919,
03/23/2017,Fidelity Index World P Acc,1.5908,
03/24/2017,Fidelity Index World P Acc,1.5926,
03/27/2017,Fidelity Index World P Acc,1.5739,
03/28/2017,Fidelity Index World P Acc,1.5864,
03/29/2017,Fidelity Index World P Acc,1.6098,
03/30/2017,Fidelity Index World P Acc,1.6089,
03/31/2017,Fidelity Index World P Acc,1.6067,
04/03/2017,Fidelity Index World P Acc,1.6005,
04/04/2017,Fidelity Index World P Acc,1.603,
04/05/2017,Fidelity Index World P Acc,1.6015,
04/06/2017,Fidelity Index World P Acc,1.5987,
04/07/2017,Fidelity Index World P Acc,1.6048,
04/10/2017,Fidelity Index World P Acc,1.6059,
04/11/2017,Fidelity Index World P Acc,1.6073,
04/12/2017,Fidelity Index World P Acc,1.5969,
04/13/2017,Fidelity Index World P Acc,1.5861,
04/18/2017,Fidelity Index World P Acc,1.571,
04/19/2017,Fidelity Index World P Acc,1.5477,
04/20/2017,Fidelity Index World P Acc,1.5503,
04/21/2017,Fidelity Index World P Acc,1.5603,
04/24/2017,Fidelity Index World P Acc,1.5794,
04/25/2017,Fidelity Index World P Acc,1.5811,
04/26/2017,Fidelity Index World P Acc,1.5872,
04/27/2017,Fidelity Index World P Acc,1.5776,
04/28/2017,Fidelity Index World P Acc,1.5731,
05/02/2017,Fidelity Index World P Acc,1.5773,
05/03/2017,Fidelity Index World P Acc,1.5777,
05/04/2017,Fidelity Index World P Acc,1.5836,
05/05/2017,Fidelity Index World P Acc,1.5789,
05/08/2017,Fidelity Index World P Acc,1.5852,
05/09/2017,Fidelity Index World P Acc,1.589,
05/10/2017,Fidelity Index World P Acc,1.5833,
05/11/2017,Fidelity Index World P Acc,1.5881,
05/12/2017,Fidelity Index World P Acc,1.5931,
05/15/2017,Fidelity Index World P Acc,1.5881,
05/16/2017,Fidelity Index World P Acc,1.6008,
05/17/2017,Fidelity Index World P Acc,1.5885,
05/18/2017,Fidelity Index World P Acc,1.5548,
05/19/2017,Fidelity Index World P Acc,1.5714,
05/22/2017,Fidelity Index World P Acc,1.5834,
05/23/2017,Fidelity Index World P Acc,1.5937,
05/24/2017,Fidelity Index World P Acc,1.5944,
05/25/2017,Fidelity Index World P Acc,1.5991,
05/26/2017,Fidelity Index World P Acc,1.6137,
05/30/2017,Fidelity Index World P Acc,1.6118,
